Image,PixelCount,MeanTb,MinTb,MedianTb,CenterX,CenterY,MinRadius,MaxRadius,MeanRadius,CloudTopHeight
dummy_image_4.png,1,41.0,41.0,41.0,8.0,41.0,0.0,0.0,0.0,49.8
dummy_image_4.png,1,5.0,5.0,5.0,23.0,41.0,0.0,0.0,0.0,57.0
dummy_image_4.png,1,88.0,88.0,88.0,30.0,41.0,0.0,0.0,0.0,40.4
dummy_image_4.png,9,43.56,1.0,35.0,31.22,43.33,0.4,2.46,1.35,57.8
dummy_image_4.png,3,45.33,33.0,34.0,37.33,41.67,0.47,0.75,0.65,51.4
dummy_image_4.png,1,26.0,26.0,26.0,52.0,41.0,0.0,0.0,0.0,52.8
dummy_image_4.png,11,42.55,7.0,40.0,10.27,43.91,0.29,2.45,1.6,56.6
dummy_image_4.png,1,43.0,43.0,43.0,11.0,42.0,0.0,0.0,0.0,49.4
dummy_image_4.png,1,35.0,35.0,35.0,24.0,42.0,0.0,0.0,0.0,51.0
dummy_image_4.png,22,50.68,0.0,48.0,36.64,45.09,0.37,4.76,2.26,58.0
dummy_image_4.png,1,56.0,56.0,56.0,40.0,42.0,0.0,0.0,0.0,46.8
dummy_image_4.png,3,35.67,12.0,17.0,45.33,42.33,0.47,0.75,0.65,55.6
dummy_image_4.png,2,54.0,42.0,54.0,50.0,42.5,0.5,0.5,0.5,49.6
dummy_image_4.png,2,65.0,55.0,65.0,53.0,42.5,0.5,0.5,0.5,47.0
dummy_image_4.png,8,48.88,2.0,38.0,56.75,43.25,0.35,2.57,1.53,57.6
dummy_image_4.png,10,57.3,10.0,57.5,1.6,45.6,0.57,3.05,1.73,56.0
dummy_image_4.png,3,42.67,33.0,39.0,20.67,43.67,0.47,0.75,0.65,51.4
dummy_image_4.png,1,8.0,8.0,8.0,25.0,43.0,0.0,0.0,0.0,56.4
dummy_image_4.png,1,85.0,85.0,85.0,39.0,43.0,0.0,0.0,0.0,41.0
dummy_image_4.png,1,62.0,62.0,62.0,41.0,43.0,0.0,0.0,0.0,45.6
dummy_image_4.png,1,49.0,49.0,49.0,3.0,44.0,0.0,0.0,0.0,48.2
dummy_image_4.png,2,43.0,29.0,43.0,24.0,44.5,0.5,0.5,0.5,52.2
dummy_image_4.png,1,91.0,91.0,91.0,26.0,44.0,0.0,0.0,0.0,39.8
dummy_image_4.png,1,81.0,81.0,81.0,40.0,44.0,0.0,0.0,0.0,41.8
dummy_image_4.png,1,61.0,61.0,61.0,44.0,44.0,0.0,0.0,0.0,45.8
dummy_image_4.png,11,57.82,16.0,67.0,45.82,46.64,0.41,2.89,1.57,54.8
dummy_image_4.png,1,95.0,95.0,95.0,49.0,44.0,0.0,0.0,0.0,39.0
dummy_image_4.png,2,25.0,19.0,25.0,59.0,44.5,0.5,0.5,0.5,54.2
dummy_image_4.png,1,5.0,5.0,5.0,4.0,45.0,0.0,0.0,0.0,57.0
dummy_image_4.png,15,64.33,6.0,70.0,7.27,47.07,0.27,2.89,1.83,56.8
dummy_image_4.png,1,23.0,23.0,23.0,22.0,45.0,0.0,0.0,0.0,53.4
dummy_image_4.png,4,38.0,22.0,37.0,27.25,45.75,0.35,1.27,0.87,53.6
dummy_image_4.png,1,16.0,16.0,16.0,41.0,45.0,0.0,0.0,0.0,54.8
dummy_image_4.png,1,89.0,89.0,89.0,50.0,45.0,0.0,0.0,0.0,40.2
dummy_image_4.png,4,57.75,28.0,64.0,52.0,45.5,0.5,1.12,0.81,52.4
dummy_image_4.png,1,78.0,78.0,78.0,63.0,45.0,0.0,0.0,0.0,42.4
dummy_image_4.png,3,56.33,4.0,74.0,0.0,47.0,0.0,1.0,0.67,57.2
dummy_image_4.png,1,81.0,81.0,81.0,20.0,46.0,0.0,0.0,0.0,41.8
dummy_image_4.png,1,10.0,10.0,10.0,42.0,46.0,0.0,0.0,0.0,56.0
dummy_image_4.png,1,11.0,11.0,11.0,62.0,46.0,0.0,0.0,0.0,55.8
dummy_image_4.png,1,1.0,1.0,1.0,12.0,47.0,0.0,0.0,0.0,57.8
dummy_image_4.png,1,93.0,93.0,93.0,43.0,47.0,0.0,0.0,0.0,39.4
dummy_image_4.png,1,67.0,67.0,67.0,49.0,47.0,0.0,0.0,0.0,44.6
dummy_image_4.png,1,43.0,43.0,43.0,53.0,47.0,0.0,0.0,0.0,49.4
dummy_image_4.png,9,34.33,6.0,28.0,57.0,48.11,0.89,2.29,1.45,56.8
dummy_image_4.png,1,48.0,48.0,48.0,61.0,47.0,0.0,0.0,0.0,48.4
dummy_image_4.png,3,62.67,35.0,57.0,21.0,49.0,0.0,1.0,0.67,51.0
dummy_image_4.png,3,42.33,21.0,35.0,24.0,49.0,0.0,1.0,0.67,53.8
dummy_image_4.png,14,48.64,7.0,50.5,28.0,51.36,0.36,3.91,2.28,56.6
dummy_image_4.png,24,43.5,0.0,34.5,33.79,50.04,1.06,5.21,2.88,58.0
dummy_image_4.png,1,2.0,2.0,2.0,42.0,48.0,0.0,0.0,0.0,57.6
dummy_image_4.png,1,17.0,17.0,17.0,48.0,48.0,0.0,0.0,0.0,54.6
dummy_image_4.png,2,55.5,38.0,55.5,51.5,48.0,0.5,0.5,0.5,50.4
dummy_image_4.png,1,38.0,38.0,38.0,54.0,48.0,0.0,0.0,0.0,50.4
dummy_image_4.png,3,48.67,37.0,52.0,12.33,49.67,0.47,0.75,0.65,50.6
dummy_image_4.png,1,93.0,93.0,93.0,15.0,49.0,0.0,0.0,0.0,39.4
dummy_image_4.png,1,43.0,43.0,43.0,18.0,49.0,0.0,0.0,0.0,49.4
dummy_image_4.png,1,14.0,14.0,14.0,39.0,49.0,0.0,0.0,0.0,55.2
dummy_image_4.png,1,73.0,73.0,73.0,1.0,50.0,0.0,0.0,0.0,43.4
dummy_image_4.png,2,61.0,25.0,61.0,3.0,50.5,0.5,0.5,0.5,53.0
dummy_image_4.png,4,21.75,1.0,20.5,5.0,51.5,0.5,1.5,1.0,57.8
dummy_image_4.png,1,80.0,80.0,80.0,8.0,50.0,0.0,0.0,0.0,42.0
dummy_image_4.png,10,50.6,4.0,53.0,15.7,51.8,0.36,2.31,1.49,57.2
dummy_image_4.png,2,83.0,77.0,83.0,19.0,50.5,0.5,0.5,0.5,42.6
dummy_image_4.png,1,53.0,53.0,53.0,38.0,50.0,0.0,0.0,0.0,47.4
dummy_image_4.png,19,51.79,13.0,56.0,48.79,53.05,0.79,4.14,2.47,55.4
dummy_image_4.png,1,99.0,99.0,99.0,52.0,50.0,0.0,0.0,0.0,38.2
dummy_image_4.png,4,65.0,46.0,63.0,62.0,50.5,0.5,1.12,0.81,48.8
dummy_image_4.png,1,41.0,41.0,41.0,0.0,51.0,0.0,0.0,0.0,49.8
dummy_image_4.png,1,62.0,62.0,62.0,7.0,51.0,0.0,0.0,0.0,45.6
dummy_image_4.png,3,57.0,18.0,64.0,8.67,51.67,0.47,0.75,0.65,54.4
dummy_image_4.png,1,63.0,63.0,63.0,11.0,51.0,0.0,0.0,0.0,45.4
dummy_image_4.png,14,54.36,18.0,54.5,43.29,52.93,0.29,3.81,1.92,54.4
dummy_image_4.png,1,61.0,61.0,61.0,44.0,51.0,0.0,0.0,0.0,45.8
dummy_image_4.png,10,60.5,1.0,69.0,54.5,53.1,0.51,2.42,1.58,57.8
dummy_image_4.png,1,60.0,60.0,60.0,57.0,51.0,0.0,0.0,0.0,46.0
dummy_image_4.png,1,5.0,5.0,5.0,60.0,51.0,0.0,0.0,0.0,57.0
dummy_image_4.png,1,63.0,63.0,63.0,1.0,52.0,0.0,0.0,0.0,45.4
dummy_image_4.png,8,39.62,0.0,47.0,11.5,53.75,0.56,1.95,1.2,58.0
dummy_image_4.png,8,44.38,2.0,44.5,22.12,52.38,0.4,2.9,1.6,57.6
dummy_image_4.png,1,60.0,60.0,60.0,31.0,52.0,0.0,0.0,0.0,46.0
dummy_image_4.png,5,30.4,7.0,21.0,32.8,53.6,0.45,1.61,1.0,56.6
dummy_image_4.png,1,28.0,28.0,28.0,58.0,52.0,0.0,0.0,0.0,52.4
dummy_image_4.png,1,32.0,32.0,32.0,0.0,53.0,0.0,0.0,0.0,51.6
dummy_image_4.png,2,23.0,5.0,23.0,19.0,53.5,0.5,0.5,0.5,57.0
dummy_image_4.png,1,94.0,94.0,94.0,27.0,53.0,0.0,0.0,0.0,39.2
dummy_image_4.png,1,2.0,2.0,2.0,39.0,53.0,0.0,0.0,0.0,57.6
dummy_image_4.png,1,27.0,27.0,27.0,57.0,53.0,0.0,0.0,0.0,52.6
dummy_image_4.png,2,52.5,47.0,52.5,60.5,53.0,0.5,0.5,0.5,48.6
dummy_image_4.png,1,87.0,87.0,87.0,8.0,54.0,0.0,0.0,0.0,40.6
dummy_image_4.png,5,62.0,46.0,58.0,39.6,54.8,0.45,1.61,1.0,48.8
dummy_image_4.png,3,71.33,27.0,91.0,58.33,54.33,0.47,0.75,0.65,52.6
dummy_image_4.png,1,19.0,19.0,19.0,5.0,55.0,0.0,0.0,0.0,54.2
dummy_image_4.png,1,61.0,61.0,61.0,16.0,55.0,0.0,0.0,0.0,45.8
dummy_image_4.png,1,16.0,16.0,16.0,18.0,55.0,0.0,0.0,0.0,54.8
dummy_image_4.png,1,80.0,80.0,80.0,20.0,55.0,0.0,0.0,0.0,42.0
dummy_image_4.png,1,85.0,85.0,85.0,23.0,55.0,0.0,0.0,0.0,41.0
dummy_image_4.png,1,23.0,23.0,23.0,25.0,55.0,0.0,0.0,0.0,53.4
dummy_image_4.png,5,40.2,7.0,28.0,30.0,56.0,0.0,1.41,0.97,56.6
dummy_image_4.png,3,57.33,33.0,59.0,59.67,55.67,0.47,0.75,0.65,51.4
dummy_image_4.png,8,40.88,4.0,26.5,62.38,57.25,0.67,2.34,1.44,57.2
dummy_image_4.png,1,23.0,23.0,23.0,0.0,56.0,0.0,0.0,0.0,53.4
dummy_image_4.png,2,71.5,63.0,71.5,4.0,56.5,0.5,0.5,0.5,45.4
dummy_image_4.png,15,50.8,9.0,48.0,9.27,58.13,0.3,3.27,1.76,56.2
dummy_image_4.png,4,47.75,12.0,55.0,13.0,56.5,0.5,1.12,0.81,55.6
dummy_image_4.png,3,87.0,85.0,86.0,16.67,56.67,0.47,0.75,0.65,41.0
dummy_image_4.png,1,32.0,32.0,32.0,19.0,56.0,0.0,0.0,0.0,51.6
dummy_image_4.png,1,79.0,79.0,79.0,21.0,56.0,0.0,0.0,0.0,42.2
dummy_image_4.png,3,6.0,0.0,6.0,26.67,56.33,0.47,0.75,0.65,58.0
dummy_image_4.png,3,74.67,64.0,69.0,35.33,56.33,0.47,0.75,0.65,45.2
dummy_image_4.png,5,42.4,8.0,20.0,47.2,57.8,0.28,1.81,1.12,56.4
dummy_image_4.png,2,68.0,50.0,68.0,56.0,56.5,0.5,0.5,0.5,48.0
dummy_image_4.png,2,63.0,43.0,63.0,2.0,57.5,0.5,0.5,0.5,49.4
dummy_image_4.png,4,36.25,1.0,36.5,22.5,58.0,0.5,1.12,0.81,57.8
dummy_image_4.png,1,66.0,66.0,66.0,24.0,57.0,0.0,0.0,0.0,44.8
dummy_image_4.png,1,20.0,20.0,20.0,32.0,57.0,0.0,0.0,0.0,54.0
dummy_image_4.png,8,66.25,18.0,68.5,38.75,57.62,0.45,1.86,1.11,54.4
dummy_image_4.png,4,42.5,0.0,43.5,41.75,58.25,0.35,1.27,0.87,58.0
dummy_image_4.png,2,56.0,14.0,56.0,51.5,57.0,0.5,0.5,0.5,55.2
dummy_image_4.png,7,51.57,27.0,40.0,19.71,58.71,0.4,1.86,1.14,52.6
dummy_image_4.png,1,36.0,36.0,36.0,28.0,58.0,0.0,0.0,0.0,50.8
dummy_image_4.png,1,27.0,27.0,27.0,31.0,58.0,0.0,0.0,0.0,52.6
dummy_image_4.png,2,80.5,72.0,80.5,44.0,58.5,0.5,0.5,0.5,43.6
dummy_image_4.png,1,3.0,3.0,3.0,57.0,58.0,0.0,0.0,0.0,57.4
dummy_image_4.png,7,48.86,7.0,53.0,2.57,59.86,0.45,1.94,1.23,56.6
dummy_image_4.png,1,93.0,93.0,93.0,14.0,59.0,0.0,0.0,0.0,39.4
dummy_image_4.png,1,95.0,95.0,95.0,17.0,59.0,0.0,0.0,0.0,39.0
dummy_image_4.png,1,15.0,15.0,15.0,26.0,59.0,0.0,0.0,0.0,55.0
dummy_image_4.png,1,68.0,68.0,68.0,33.0,59.0,0.0,0.0,0.0,44.4
dummy_image_4.png,4,56.0,39.0,54.0,36.0,59.5,0.5,1.12,0.81,50.2
dummy_image_4.png,1,62.0,62.0,62.0,59.0,59.0,0.0,0.0,0.0,45.6
dummy_image_4.png,1,56.0,56.0,56.0,13.0,60.0,0.0,0.0,0.0,46.8
dummy_image_4.png,1,21.0,21.0,21.0,18.0,60.0,0.0,0.0,0.0,53.8
dummy_image_4.png,1,75.0,75.0,75.0,24.0,60.0,0.0,0.0,0.0,43.0
dummy_image_4.png,1,62.0,62.0,62.0,34.0,60.0,0.0,0.0,0.0,45.6
dummy_image_4.png,2,15.0,4.0,15.0,50.0,60.5,0.5,0.5,0.5,57.2
dummy_image_4.png,1,54.0,54.0,54.0,55.0,60.0,0.0,0.0,0.0,47.2
dummy_image_4.png,1,59.0,59.0,59.0,58.0,60.0,0.0,0.0,0.0,46.2
dummy_image_4.png,6,51.17,24.0,54.0,61.5,61.0,0.5,1.8,1.27,53.2
dummy_image_4.png,6,45.83,14.0,50.5,8.83,62.33,0.37,1.95,1.18,55.2
dummy_image_4.png,1,44.0,44.0,44.0,14.0,61.0,0.0,0.0,0.0,49.2
dummy_image_4.png,1,23.0,23.0,23.0,16.0,61.0,0.0,0.0,0.0,53.4
dummy_image_4.png,6,43.17,0.0,36.0,18.67,62.17,0.37,1.67,1.07,58.0
dummy_image_4.png,3,16.0,3.0,17.0,22.33,61.33,0.47,0.75,0.65,57.4
dummy_image_4.png,3,44.67,19.0,53.0,25.67,61.33,0.47,0.75,0.65,54.2
dummy_image_4.png,3,33.33,14.0,19.0,29.0,61.0,0.0,1.0,0.67,55.2
dummy_image_4.png,1,82.0,82.0,82.0,35.0,61.0,0.0,0.0,0.0,41.6
dummy_image_4.png,3,46.67,3.0,38.0,38.33,61.33,0.47,0.75,0.65,57.4
dummy_image_4.png,3,28.0,8.0,26.0,42.67,61.33,0.47,0.75,0.65,56.4
dummy_image_4.png,3,77.0,71.0,80.0,47.67,61.33,0.47,0.75,0.65,43.8
dummy_image_4.png,1,43.0,43.0,43.0,54.0,61.0,0.0,0.0,0.0,49.4
dummy_image_4.png,1,4.0,4.0,4.0,2.0,62.0,0.0,0.0,0.0,57.2
dummy_image_4.png,5,37.6,3.0,42.0,34.8,62.8,0.28,1.81,1.12,57.4
dummy_image_4.png,3,47.33,11.0,58.0,40.33,62.33,0.47,0.75,0.65,55.8
dummy_image_4.png,6,45.17,9.0,52.0,52.5,62.67,0.6,1.54,0.99,56.2
dummy_image_4.png,2,58.5,37.0,58.5,57.0,62.5,0.5,0.5,0.5,50.6
dummy_image_4.png,1,81.0,81.0,81.0,0.0,63.0,0.0,0.0,0.0,41.8
dummy_image_4.png,2,25.0,1.0,25.0,14.5,63.0,0.5,0.5,0.5,57.8
dummy_image_4.png,1,97.0,97.0,97.0,23.0,63.0,0.0,0.0,0.0,38.6
dummy_image_4.png,4,52.25,20.0,56.5,29.5,63.0,0.5,1.5,1.0,54.0
dummy_image_4.png,2,74.0,52.0,74.0,46.5,63.0,0.5,0.5,0.5,47.6
dummy_image_4.png,1,31.0,31.0,31.0,61.0,63.0,0.0,0.0,0.0,51.8
